row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,discount_bucket,profit,cost_price,profit_margin
2644,CA-2017-164000,05-12-2016,12-16-2015,Standard Class,VG-21805,Vivek Grady,Corporate,United States,Virginia Beach,Virginia,23464,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,10.96,4,0,Low(0-10%),2.96,8,0.27
2645,,05-12-2016,12-16-2015,Standard Class,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,92691,West,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,120,6,0,Low(0-10%),46.8,73.2,0.39
2646,,05-12-2016,12-16-2015,Standard Class,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,92691,West,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,8.67,1,0,Low(0-10%),2.34,6.33,0.27
2647,,06-12-2016,12-16-2015,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.38,4,80,High(20+%),-160.96,225.34,-2.5
2648,,06-12-2016,12-18-2015,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,6.98,2,60,High(20+%),-4.54,11.52,-0.65
2649,,06-12-2016,12-18-2015,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,11.26,8,20,Medium(11-20),3.94,7.32,0.35
2650,,06-12-2016,12-18-2015,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,15.55,3,20,Medium(11-20),5.64,9.91,0.3625
2651,,06-12-2016,12-16-2015,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,379.37,2,30,High(20+%),-119.23,498.6,-0.314285714
2652,,06-12-2016,12-18-2015,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,67.54,9,20,Medium(11-20),6.75,60.78,0.1
2653,,06-12-2016,12-19-2015,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",1.52,2,80,High(20+%),-2.67,4.19,-1.75
2654,,06-12-2016,12-17-2016,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Long Beach,New York,11561,East,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",92.94,3,0,Low(0-10%),41.82,51.12,0.45
2655,,06-12-2016,12-17-2016,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Long Beach,New York,11561,East,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,52.56,3,0,Low(0-10%),18.4,34.16,0.35
2656,CA-2015-150196,06-12-2016,12-19-2016,Standard Class,CR-12730,Craig Reiter,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,23.12,5,20,Medium(11-20),8.38,14.74,0.3625
2657,US-2015-108966,06-12-2016,12-19-2016,Second Class,DV-13045,Darrin Van Huff,Corporate,United States,Los Angeles,California,90036,West,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,14.62,2,0,Low(0-10%),6.87,7.75,0.47
2658,,06-12-2016,12-19-2016,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Pasadena,California,91104,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",185.88,6,0,Low(0-10%),83.65,102.23,0.45
2659,,06-12-2016,12-19-2016,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Pasadena,California,91104,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,12.96,2,0,Low(0-10%),6.22,6.74,0.48
2660,US-2014-141215,06-12-2016,12-19-2016,Second Class,PO-19180,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623,Central,TEC-MA-10002937,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.98,3,30,High(20+%),43.2,964.78,0.042857143
2661,CA-2016-165218,06-12-2016,12-19-2016,Second Class,PO-19180,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,313.49,7,20,Medium(11-20),113.64,199.85,0.3625
2662,US-2017-155299,06-12-2016,12-19-2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0,Low(0-10%),18.35,28.69,0.39
2663,US-2014-106992,06-12-2016,12-18-2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0,Low(0-10%),13.88,16.96,0.45
2664,CA-2016-125318,06-12-2016,12-18-2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0,Low(0-10%),63.44,163.12,0.28
2665,CA-2015-155040,06-12-2016,12-18-2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0,Low(0-10%),51.76,63.26,0.45
2666,CA-2017-136826,06-12-2016,12-18-2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0,Low(0-10%),19.73,48.31,0.29
2667,CA-2016-154508,06-12-2016,12-18-2017,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,1,0,Low(0-10%),56.2,151.96,0.27
2668,CA-2016-113817,06-12-2016,12-14-2017,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,16.74,3,0,Low(0-10%),8.04,8.7,0.48
2669,CA-2014-117639,07-12-2016,12-14-2017,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,95.76,6,20,Medium(11-20),7.18,88.58,0.075
2670,US-2017-165456,08-12-2016,12-14-2017,Standard Class,BC-11125,Becky Castell,Home Office,United States,New York City,New York,10011,East,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",145.76,2,10,Low(0-10%),-8.1,153.86,-0.055555556
2671,US-2017-136679,08-12-2016,12-14-2017,Second Class,CM-12235,Chris McAfee,Consumer,United States,Carrollton,Texas,75007,Central,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,1399.94,7,20,Medium(11-20),52.5,1347.45,0.0375
2672,,08-12-2016,12-20-2017,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Lakeland,Florida,33801,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,562.29,7,45,High(20+%),-255.59,817.88,-0.454545455
2673,,08-12-2016,12-20-2017,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,37.31,4,20,Medium(11-20),2.8,34.51,0.075
2674,CA-2015-131884,08-12-2016,12-20-2017,Same Day,LC-16870,Lena Cacioppo,Consumer,United States,Des Moines,Iowa,50315,Central,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,6.48,1,0,Low(0-10%),3.11,3.37,0.48
2675,,08-12-2016,12-20-2017,Second Class,NP-18700,Nora Preis,Consumer,United States,New York City,New York,10024,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,209.15,2,40,High(20+%),-66.23,275.38,-0.316666667
2676,,08-12-2016,12-20-2017,Second Class,NP-18700,Nora Preis,Consumer,United States,New York City,New York,10024,East,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1591.02,6,0,Low(0-10%),286.38,1304.64,0.18
2677,,09-12-2016,12-19-2017,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,20.7,3,0,Low(0-10%),1.66,19.04,0.08
2678,,09-12-2016,12-18-2017,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,OFF-FA-10002975,Office Supplies,Fasteners,Staples,11.34,3,0,Low(0-10%),5.22,6.12,0.46
2679,,09-12-2016,12-18-2017,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",67.9,5,0,Low(0-10%),0.68,67.22,0.01
2680,,09-12-2016,12-18-2017,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,1059.12,4,0,Low(0-10%),307.14,751.98,0.29
2681,CA-2016-143308,09-12-2016,12-17-2014,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.14,4,20,Medium(11-20),3.59,11.54,0.2375
2682,CA-2017-132682,09-12-2016,12-19-2014,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,466.77,2,20,Medium(11-20),52.51,414.26,0.1125
2683,CA-2014-156314,09-12-2016,12-18-2014,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",15.23,1,20,Medium(11-20),1.71,13.52,0.1125
2684,US-2017-106663,09-12-2016,12-18-2014,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,OFF-LA-10000634,Office Supplies,Labels,Avery 509,6.26,3,20,Medium(11-20),2.04,4.23,0.325
2685,,09-12-2016,12-21-2014,Standard Class,MC-17590,Matt Collister,Corporate,United States,Utica,New York,13501,East,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,2,0,Low(0-10%),14.57,25.91,0.36
2686,,09-12-2016,12-19-2015,Same Day,PO-19180,Philisse Overcash,Home Office,United States,Louisville,Colorado,80027,West,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,146.95,3,20,Medium(11-20),9.18,137.77,0.0625
2687,,09-12-2016,12-22-2015,Same Day,PO-19180,Philisse Overcash,Home Office,United States,Louisville,Colorado,80027,West,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",83.14,4,20,Medium(11-20),5.2,77.94,0.0625
2688,,09-12-2016,12-22-2015,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Seattle,Washington,98103,West,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,10.47,3,0,Low(0-10%),4.82,5.65,0.46
2689,,09-12-2016,12-22-2015,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10003720,Office Supplies,Labels,Avery 487,11.07,3,0,Low(0-10%),5.2,5.87,0.47
2690,,09-12-2016,12-18-2015,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,20.7,4,20,Medium(11-20),7.76,12.94,0.375
2691,,09-12-2016,12-18-2015,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Roseville,Michigan,48066,Central,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,68.52,3,0,Low(0-10%),31.52,37,0.46
2692,,11-12-2016,12-18-2015,First Class,DW-13480,Dianna Wilson,Home Office,United States,San Diego,California,92024,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,203.98,3,20,Medium(11-20),25.5,178.48,0.125
2693,,11-12-2016,12-18-2015,First Class,DW-13480,Dianna Wilson,Home Office,United States,San Diego,California,92024,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,674.35,3,20,Medium(11-20),-8.43,682.78,-0.0125
2694,CA-2017-116225,11-12-2016,12-20-2015,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,46350,Central,OFF-EN-10002831,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",287.52,8,0,Low(0-10%),129.38,158.14,0.45
2695,US-2017-120418,11-12-2016,12-22-2016,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,46350,Central,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,2,0,Low(0-10%),10.55,27.13,0.28
2696,CA-2017-122035,11-12-2016,12-19-2016,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,46350,Central,OFF-PA-10001763,Office Supplies,Paper,Xerox 1896,19.98,2,0,Low(0-10%),8.99,10.99,0.45
2697,CA-2015-117828,11-12-2016,12-19-2016,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,46350,Central,OFF-AR-10003394,Office Supplies,Art,Newell 332,20.58,7,0,Low(0-10%),5.56,15.02,0.27
2698,CA-2017-165491,11-12-2016,12-21-2016,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,46350,Central,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,17.38,2,0,Low(0-10%),8.69,8.69,0.5
2699,CA-2015-135363,11-12-2016,12-21-2016,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Mesa,Arizona,85204,West,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,6.27,5,70,High(20+%),-4.6,10.87,-0.733333333
2700,US-2014-165659,11-12-2016,12-17-2016,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Mesa,Arizona,85204,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,4.37,7,70,High(20+%),-3.35,7.72,-0.766666667
2701,CA-2015-138002,11-12-2016,12-19-2016,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Mesa,Arizona,85204,West,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,31.98,2,20,Medium(11-20),2,29.99,0.0625
2702,,11-12-2016,12-19-2017,First Class,SP-20650,Stephanie Phelps,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",22.75,6,60,High(20+%),-8.53,31.28,-0.375
2703,,11-12-2016,12-19-2017,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134,East,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1474.8,7,30,High(20+%),-21.07,1495.87,-0.014285714
2704,,11-12-2016,12-19-2017,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",110.1,2,20,Medium(11-20),33.03,77.07,0.3
2705,,11-12-2016,12-20-2017,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,16.75,6,20,Medium(11-20),5.44,11.31,0.325
2706,,11-12-2016,12-19-2017,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1537.07,9,30,High(20+%),0,1537.07,0
2707,,11-12-2016,12-17-2014,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,449.37,2,30,High(20+%),-12.84,462.21,-0.028571429
2708,,12-12-2016,12-17-2014,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,31907,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,249.95,5,0,Low(0-10%),20,229.95,0.08
2709,,12-12-2016,12-17-2014,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,31907,South,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,49.12,4,0,Low(0-10%),23.09,26.03,0.47
2710,US-2016-131058,12-12-2016,12-17-2014,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,44052,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,18.69,3,70,High(20+%),-14.33,33.02,-0.766666667
2711,CA-2014-167997,12-12-2016,12-21-2014,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,44052,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,383.95,6,20,Medium(11-20),76.79,307.16,0.2
2712,CA-2016-139409,12-12-2016,12-21-2014,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,49201,Central,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,657.93,7,0,Low(0-10%),184.22,473.71,0.28
2713,US-2017-166688,12-12-2016,12-21-2014,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,49201,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,33.48,4,0,Low(0-10%),8.7,24.78,0.26
2714,CA-2015-126970,12-12-2016,12-20-2014,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,49201,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,13.9,5,0,Low(0-10%),3.61,10.29,0.26
2715,US-2016-165505,12-12-2016,12-20-2014,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,49201,Central,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,26.86,2,0,Low(0-10%),6.72,20.15,0.25
2716,,12-12-2016,12-18-2014,Standard Class,NS-18640,Noel Staavos,Corporate,United States,New York City,New York,10009,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,60.35,5,0,Low(0-10%),19.92,40.43,0.33
2717,,12-12-2016,12-18-2014,Standard Class,NS-18640,Noel Staavos,Corporate,United States,New York City,New York,10009,East,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,35.52,4,0,Low(0-10%),9.95,25.57,0.28
2718,,12-12-2016,12-18-2014,Standard Class,NS-18640,Noel Staavos,Corporate,United States,New York City,New York,10009,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,11.2,7,0,Low(0-10%),4.82,6.38,0.43
2719,,12-12-2016,12-18-2014,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Pasadena,California,91104,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",383.64,6,0,Low(0-10%),122.76,260.88,0.32
2720,,12-12-2016,12-21-2014,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Pasadena,California,91104,West,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3,0,Low(0-10%),15.83,40.69,0.28
2721,,01-01-2017,12-20-2014,First Class,DP-13390,Dennis Pardue,Home Office,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,3.6,2,0,Low(0-10%),1.73,1.87,0.48
2722,CA-2015-139094,01-01-2017,12-19-2015,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Lorain,Ohio,44052,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",48.9,4,20,Medium(11-20),8.56,40.34,0.175
2723,,01-01-2017,12-20-2016,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,454.56,5,20,Medium(11-20),-107.96,562.52,-0.2375
2724,,01-01-2017,12-19-2016,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",141.42,5,60,High(20+%),-187.38,328.8,-1.325
2725,,01-01-2017,12-23-2016,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,310.74,4,30,High(20+%),-26.64,337.38,-0.085714286
